iscanceled,leadtime,arrivaldateyear,arrivaldatemonth,arrivaldateweeknumber,arrivaldatedayofmonth,staysinweekendnights,staysinweeknights,adults,children,babies,meal,country,marketsegment,distributionchannel,isrepeatedguest,previouscancellations,previousbookingsnotcanceled,reservedroomtype,assignedroomtype,bookingchanges,deposittype,agent,company,daysinwaitinglist,customertype,adr,requiredcarparkingspaces,totalofspecialrequests,reservationstatus,reservationstatusdate,totalstay,res_year,res_month,res_day,res_weekday,pricepernight,adr_log
0,157,2016,June,26,23,2,5,1,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        243,       NULL,0,Contract,45.9,0,1,Check-Out,2016-06-30,7,2016,6,30,3,15.299999999999999,3.8480176754522337
0,157,2016,June,26,23,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,        243,       NULL,0,Contract,62.9,0,1,Check-Out,2016-06-30,7,2016,6,30,3,20.966666666666665,4.157319361383489
0,157,2016,June,26,23,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,1,No Deposit     ,        243,       NULL,0,Contract,53.85,0,1,Check-Out,2016-06-30,7,2016,6,30,3,17.95,4.00460218672124
0,332,2016,June,25,16,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,         40,       NULL,0,Contract,106.5,0,0,Check-Out,2016-06-30,14,2016,6,30,3,21.3,4.677490847567717
0,225,2016,June,26,23,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         40,       NULL,0,Transient,79.84,0,0,Check-Out,2016-06-30,7,2016,6,30,3,26.613333333333333,4.39247189253542
0,164,2016,June,25,16,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,53.85,0,0,Check-Out,2016-06-30,14,2016,6,30,3,10.77,4.00460218672124
0,159,2016,June,27,26,2,2,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,        250,       NULL,0,Transient,99.85,1,0,Check-Out,2016-06-30,4,2016,6,30,3,33.28333333333333,4.613634264400221
0,157,2016,June,26,23,2,5,3,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        243,       NULL,0,Contract,81.85,0,1,Check-Out,2016-06-30,7,2016,6,30,3,27.28333333333333,4.417031743872572
0,215,2016,June,26,19,4,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Transient,64.9,0,0,Check-Out,2016-06-30,11,2016,6,30,3,12.98,4.188138441508461
0,170,2016,June,26,24,2,4,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,        156,       NULL,0,Transient-Party,91.8,0,0,Check-Out,2016-06-30,6,2016,6,30,3,30.599999999999998,4.530446639792155
0,170,2016,June,26,24,2,4,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,        156,       NULL,0,Transient-Party,91.8,0,1,Check-Out,2016-06-30,6,2016,6,30,3,30.599999999999998,4.530446639792155
0,17,2016,June,27,30,0,0,2,2,0,BB       ,BEL,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,0.0,0,0,Check-Out,2016-06-30,0,2016,6,30,3,0.0,0.0
0,222,2016,June,26,23,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        314,       NULL,0,Transient,57.6,0,1,Check-Out,2016-06-30,7,2016,6,30,3,19.2,4.070734696582967
0,209,2016,June,26,23,2,5,2,0,0,FB       ,POL,Offline TA/TO,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,        315,       NULL,0,Transient,116.9,0,0,Check-Out,2016-06-30,7,2016,6,30,3,38.96666666666667,4.769836807543325
0,163,2016,June,27,26,2,2,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,C               ,0,No Deposit     ,        250,       NULL,0,Transient,100.85,0,1,Check-Out,2016-06-30,4,2016,6,30,3,33.61666666666667,4.623501142672815
0,222,2016,June,26,23,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        314,       NULL,0,Transient,59.6,0,1,Check-Out,2016-06-30,7,2016,6,30,3,19.866666666666667,4.104294893075269
0,164,2016,June,27,26,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        171,       NULL,0,Transient-Party,68.4,0,1,Check-Out,2016-06-30,4,2016,6,30,3,22.8,4.239886867512759
0,0,2016,June,27,27,1,2,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,140.0,1,0,Check-Out,2016-06-30,3,2016,6,30,3,70.0,4.948759890378168
0,255,2016,June,26,20,3,8,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,        156,       NULL,0,Transient,76.95,0,0,Check-Out,2016-07-01,11,2016,7,1,4,19.2375,4.356067595503785
0,2,2016,June,26,25,2,4,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,131.0,0,1,Check-Out,2016-07-01,6,2016,7,1,4,43.666666666666664,4.882801922586371
0,220,2016,June,26,24,2,5,2,0,1,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        314,       NULL,0,Transient,79.2,0,1,Check-Out,2016-07-01,7,2016,7,1,4,26.400000000000002,4.384523514872469
0,6,2016,June,27,29,0,2,1,0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,        250,       NULL,0,Transient,120.0,1,0,Check-Out,2016-07-01,2,2016,7,1,4,120.0,4.795790545596741
0,194,2016,June,25,14,4,13,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,93.0,0,2,Check-Out,2016-07-01,17,2016,7,1,4,18.6,4.543294782270004
0,277,2016,September,37,5,5,10,2,0,0,BB       ,GBR,Direct,Direct,0,0,1,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,95.0,0,2,Check-Out,2016-09-20,15,2016,9,20,1,15.833333333333334,4.564348191467836
0,272,2016,June,26,21,2,8,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,         40,       NULL,0,Transient,85.3,0,0,Check-Out,2016-07-01,10,2016,7,1,4,28.433333333333334,4.457829598089382
0,21,2016,June,27,30,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        104,       NULL,0,Transient,79.0,0,0,Check-Out,2016-07-01,1,2016,7,1,4,79.0,4.382026634673881
0,22,2017,June,26,29,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,1,0,1,A               ,C               ,0,No Deposit     ,        104,       NULL,0,Transient,107.95,0,0,Check-Out,2017-06-30,1,2017,6,30,4,107.95,4.690889061390629
0,139,2016,June,27,28,0,3,3,0,0,BB       ,ITA,Direct,Direct,0,0,0,E               ,F               ,1,No Deposit     ,        250,       NULL,0,Transient,159.9,1,0,Check-Out,2016-07-01,3,2016,7,1,4,159.9,5.080783053998338
0,117,2016,June,26,25,2,4,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,121.0,0,1,Check-Out,2016-07-01,6,2016,7,1,4,40.333333333333336,4.804021044733257
0,182,2016,June,26,25,2,4,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          6,       NULL,0,Transient,76.8,1,0,Check-Out,2016-07-01,6,2016,7,1,4,25.599999999999998,4.354141431184346
0,104,2016,June,27,29,0,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,140.0,0,1,Check-Out,2016-07-01,2,2016,7,1,4,140.0,4.948759890378168
0,167,2016,June,26,19,4,8,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        156,       NULL,0,Transient,66.98,0,1,Check-Out,2016-07-01,12,2016,7,1,4,13.396,4.21921354426797
0,11,2016,June,27,27,1,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,        250,       NULL,0,Transient,189.0,0,1,Check-Out,2016-07-01,4,2016,7,1,4,94.5,5.247024072160486
0,0,2016,June,27,30,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,        250,       NULL,0,Transient,149.0,0,0,Check-Out,2016-07-01,1,2016,7,1,4,149.0,5.0106352940962555
0,191,2016,June,27,28,0,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,        240,       NULL,0,Transient,111.0,1,1,Check-Out,2016-07-01,3,2016,7,1,4,111.0,4.718498871295094
0,3,2016,June,27,30,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        146,       NULL,0,Transient,65.0,1,0,Check-Out,2016-07-01,1,2016,7,1,4,65.0,4.189654742026425
0,9,2016,June,26,25,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,131.0,0,1,Check-Out,2016-07-02,7,2016,7,2,5,43.666666666666664,4.882801922586371
0,219,2016,June,27,26,2,4,2,2,0,BB       ,BEL,Online TA,TA/TO,0,0,0,G               ,G               ,1,No Deposit     ,        240,       NULL,0,Transient,148.17,0,0,Check-Out,2016-07-02,6,2016,7,2,5,49.38999999999999,5.005086595165839
0,163,2016,June,25,18,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        143,       NULL,0,Transient,59.8,0,1,Check-Out,2016-07-02,14,2016,7,2,5,11.959999999999999,4.107589788972121
0,163,2016,June,25,18,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        143,       NULL,0,Transient,59.8,0,0,Check-Out,2016-07-02,14,2016,7,2,5,11.959999999999999,4.107589788972121
0,164,2016,June,27,30,0,2,3,0,0,HB       ,BRA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,166.45,1,2,Check-Out,2016-07-02,2,2016,7,2,5,166.45,5.120684799240213
0,174,2016,June,26,21,2,9,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,        143,       NULL,0,Transient,70.0,0,1,Check-Out,2016-07-02,11,2016,7,2,5,23.333333333333332,4.2626798770413155
0,163,2016,June,27,27,1,4,2,2,1,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,        196,       NULL,0,Transient,150.69,1,1,Check-Out,2016-07-02,5,2016,7,2,5,75.345,5.021838964603581
0,164,2016,June,25,18,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          2,       NULL,0,Contract,59.8,0,0,Check-Out,2016-07-02,14,2016,7,2,5,11.959999999999999,4.107589788972121
0,3,2016,June,27,30,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,156.0,1,1,Check-Out,2016-07-02,2,2016,7,2,5,156.0,5.056245805348308
0,4,2016,July,27,1,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,151.0,1,1,Check-Out,2016-07-02,1,2016,7,2,5,151.0,5.0238805208462765
0,233,2016,June,26,25,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,100.29,0,2,Check-Out,2016-07-02,7,2016,7,2,5,33.43,4.6179876896987055
0,233,2016,June,26,25,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,114.29,1,2,Check-Out,2016-07-02,7,2016,7,2,5,38.09666666666667,4.747450693244862
0,3,2016,June,25,18,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,         40,       NULL,0,Contract,94.0,0,0,Check-Out,2016-07-02,14,2016,7,2,5,18.8,4.553876891600541
0,248,2016,June,25,18,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,        143,       NULL,0,Transient,81.9,0,1,Check-Out,2016-07-02,14,2016,7,2,5,16.380000000000003,4.417635062141249
0,166,2016,June,26,25,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,E               ,1,No Deposit     ,        156,       NULL,0,Transient,86.17,0,2,Check-Out,2016-07-02,7,2016,7,2,5,28.723333333333333,4.467860235023485
0,189,2016,June,27,26,2,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,        250,       NULL,0,Transient,117.29,1,0,Check-Out,2016-07-02,6,2016,7,2,5,39.09666666666667,4.773139236557646
0,204,2016,June,26,25,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        241,       NULL,0,Transient,68.43,1,0,Check-Out,2016-07-02,7,2016,7,2,5,22.810000000000002,4.240319050765182
0,98,2016,June,27,26,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,123.33,0,0,Check-Out,2016-07-02,6,2016,7,2,5,41.11,4.822939320964847
0,198,2016,June,25,18,4,10,2,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        171,       NULL,0,Transient,81.51,0,0,Check-Out,2016-07-02,14,2016,7,2,5,16.302,4.412919498116252
0,98,2016,June,27,26,2,4,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient-Party,158.33,0,1,Check-Out,2016-07-02,6,2016,7,2,5,52.77666666666667,5.0709775231024175
0,171,2016,June,26,25,2,5,2,0,0,HB       ,NLD,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,        250,       NULL,0,Transient,158.43,1,1,Check-Out,2016-07-02,7,2016,7,2,5,52.81,5.071604954419274
0,156,2016,June,25,18,4,10,2,0,0,BB       ,NOR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        253,       NULL,0,Transient,74.0,0,0,Check-Out,2016-07-02,14,2016,7,2,5,14.8,4.31748811353631
0,0,2016,June,27,30,0,2,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,        250,       NULL,0,Transient,176.0,1,0,Check-Out,2016-07-02,2,2016,7,2,5,176.0,5.176149732573829
0,97,2016,June,26,25,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,122.29,0,1,Check-Out,2016-07-02,7,2016,7,2,5,40.763333333333335,4.814539303880461
0,171,2016,June,26,25,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,        143,       NULL,0,Transient,70.0,0,0,Check-Out,2016-07-02,7,2016,7,2,5,23.333333333333332,4.2626798770413155
0,128,2016,June,26,22,2,8,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,109.1,0,1,Check-Out,2016-07-02,10,2016,7,2,5,36.36666666666667,4.701389043728634
0,2,2016,July,27,1,0,1,2,1,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,        241,       NULL,0,Transient,122.23,0,1,Check-Out,2016-07-02,1,2016,7,2,5,122.23,4.8140525279500315
0,3,2016,June,27,30,0,2,2,2,0,BB       ,PRT,Direct,Direct,0,0,0,H               ,H               ,0,No Deposit     ,        250,       NULL,0,Transient,191.0,1,0,Check-Out,2016-07-02,2,2016,7,2,5,191.0,5.2574953720277815
0,0,2016,July,27,1,0,1,2,2,0,BB       ,AGO,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,179.0,0,0,Check-Out,2016-07-02,1,2016,7,2,5,179.0,5.19295685089021
0,169,2016,July,27,2,0,0,1,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,I               ,1,No Deposit     ,        240,       NULL,0,Transient,0.0,0,1,Check-Out,2016-07-02,0,2016,7,2,5,0.0,0.0
1,123,2016,July,27,1,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,0.0,0,1,No-Show,2016-07-01,0,2016,7,1,4,0.0,0.0
0,160,2016,June,27,26,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        243,       NULL,0,Contract,59.8,0,1,Check-Out,2016-07-03,7,2016,7,3,6,19.933333333333334,4.107589788972121
0,172,2016,June,27,28,0,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,75.6,0,2,Check-Out,2016-07-03,5,2016,7,3,6,75.6,4.338597076746545
0,172,2016,June,27,28,0,5,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,        240,       NULL,0,Transient,89.1,0,2,Check-Out,2016-07-03,5,2016,7,3,6,89.1,4.500920164614292
0,160,2016,June,27,26,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        243,       NULL,0,Contract,70.86,0,2,Check-Out,2016-07-03,7,2016,7,3,6,23.62,4.274719781685373
0,60,2016,June,27,30,0,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,158.33,1,0,Check-Out,2016-07-03,3,2016,7,3,6,158.33,5.0709775231024175
0,100,2016,June,26,19,4,10,1,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        243,       NULL,0,Contract,54.7,0,1,Check-Out,2016-07-03,14,2016,7,3,6,10.940000000000001,4.019980146933238
0,301,2016,June,26,20,3,10,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        147,       NULL,0,Transient,71.25,0,0,Check-Out,2016-07-03,13,2016,7,3,6,17.8125,4.2801323269925415
0,160,2016,June,27,26,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        314,       NULL,0,Transient,80.99,0,0,Check-Out,2016-07-03,7,2016,7,3,6,26.996666666666666,4.406597288608086
0,100,2016,June,26,19,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        243,       NULL,0,Contract,90.1,0,1,Check-Out,2016-07-03,14,2016,7,3,6,18.02,4.511957804265912
0,60,2016,June,27,30,0,3,2,1,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,158.33,1,0,Check-Out,2016-07-03,3,2016,7,3,6,158.33,5.0709775231024175
0,60,2016,June,27,30,0,3,2,1,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,146.33,0,0,Check-Out,2016-07-03,3,2016,7,3,6,146.33,4.992674968719263
0,60,2016,June,27,30,0,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,146.33,0,0,Check-Out,2016-07-03,3,2016,7,3,6,146.33,4.992674968719263
0,60,2016,June,27,30,0,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,218.33,1,0,Check-Out,2016-07-03,3,2016,7,3,6,218.33,5.390577444973334
0,104,2016,June,26,23,2,8,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        243,       NULL,0,Contract,70.0,0,0,Check-Out,2016-07-03,10,2016,7,3,6,23.333333333333332,4.2626798770413155
0,167,2016,June,27,26,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,87.71,1,0,Check-Out,2016-07-03,7,2016,7,3,6,29.236666666666665,4.485372622532496
0,167,2016,June,27,26,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,74.57,0,0,Check-Out,2016-07-03,7,2016,7,3,6,24.856666666666666,4.325059379032629
0,197,2016,June,27,26,2,5,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        171,       NULL,0,Transient,89.91,0,0,Check-Out,2016-07-03,7,2016,7,3,6,29.97,4.509870006133767
0,167,2016,June,27,26,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,74.57,0,0,Check-Out,2016-07-03,7,2016,7,3,6,24.856666666666666,4.325059379032629
0,167,2016,June,27,26,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,76.57,0,0,Check-Out,2016-07-03,7,2016,7,3,6,25.52333333333333,4.3511807545027805
0,10,2016,July,27,2,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,F               ,1,No Deposit     ,        240,       NULL,0,Transient,159.0,0,1,Check-Out,2016-07-03,1,2016,7,3,6,159.0,5.075173815233827
0,156,2016,July,27,2,0,1,2,0,0,BB       ,HUN,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,184.0,1,0,Check-Out,2016-07-03,1,2016,7,3,6,184.0,5.220355825078324
0,182,2016,June,27,27,1,5,2,1,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,93.0,1,2,Check-Out,2016-07-03,6,2016,7,3,6,46.5,4.543294782270004
0,182,2016,June,27,27,1,5,2,1,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,95.0,1,2,Check-Out,2016-07-03,6,2016,7,3,6,47.5,4.564348191467836
0,182,2016,June,27,27,1,5,2,1,1,BB       ,ESP,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,104.0,1,3,Check-Out,2016-07-03,6,2016,7,3,6,52.0,4.653960350157523
0,19,2016,June,27,30,0,3,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,201.0,1,0,Check-Out,2016-07-03,3,2016,7,3,6,201.0,5.308267697401205
0,4,2016,July,27,1,0,2,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,201.0,1,0,Check-Out,2016-07-03,2,2016,7,3,6,201.0,5.308267697401205
0,170,2016,July,27,2,0,1,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        242,       NULL,0,Transient,107.1,0,2,Check-Out,2016-07-03,1,2016,7,3,6,107.1,4.683056724645162
0,170,2016,July,27,2,0,1,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        242,       NULL,0,Transient,119.1,1,2,Check-Out,2016-07-03,1,2016,7,3,6,119.1,4.788324729085938
0,294,2016,June,26,25,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,74.25,0,2,Check-Out,2016-07-03,8,2016,7,3,6,24.75,4.3208159036289855
0,169,2016,June,26,24,2,7,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,F               ,1,No Deposit     ,        241,       NULL,0,Transient,89.0,0,1,Check-Out,2016-07-03,9,2016,7,3,6,29.666666666666668,4.499809670330265
0,4,2016,July,27,2,0,1,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,201.0,1,0,Check-Out,2016-07-03,1,2016,7,3,6,201.0,5.308267697401205
0,9,2016,June,27,29,0,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,129.0,0,1,Check-Out,2016-07-03,4,2016,7,3,6,129.0,4.867534450455582
0,170,2016,July,27,2,0,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        242,       NULL,0,Transient,107.1,0,2,Check-Out,2016-07-03,1,2016,7,3,6,107.1,4.683056724645162
0,170,2016,July,27,2,0,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,        242,       NULL,0,Transient,119.1,1,2,Check-Out,2016-07-03,1,2016,7,3,6,119.1,4.788324729085938
0,136,2016,June,27,26,2,5,3,0,0,BB       ,IRL,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,        250,       NULL,0,Transient,153.24,0,2,Check-Out,2016-07-03,7,2016,7,3,6,51.080000000000005,5.038509830862235
0,8,2016,July,27,1,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,171.0,1,0,Check-Out,2016-07-03,2,2016,7,3,6,171.0,5.147494476813453
0,8,2016,July,27,1,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,159.0,0,0,Check-Out,2016-07-03,2,2016,7,3,6,159.0,5.075173815233827
0,71,2016,June,27,30,1,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,140.14,0,2,Check-Out,2016-07-04,4,2016,7,4,0,70.07,4.949752305572684
0,181,2016,June,26,24,3,7,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          6,       NULL,0,Transient,75.8,0,0,Check-Out,2016-07-04,10,2016,7,4,0,18.95,4.341204640153626
0,167,2016,June,26,20,4,10,2,0,0,BB       ,BEL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        128,       NULL,0,Transient,68.0,0,1,Check-Out,2016-07-04,14,2016,7,4,0,13.6,4.23410650459726
